PedAve,CarAve,Latitude,Longitude,total_pop,black,OccoRat,Tree,Traffic,Resi,Vaca,Comm,ComSev,BusStop,Housing Violations (Req_Serv),Police Issue (Req_Serv),Pot Hole (Req_Serv),road walking environment,Traffic problems,garbage problem,Junk service problem,Neighborhood Environmental Issues,Assault,NovioCrime,Homicide,Robbery,SexualC,ACCIDENT PROPERTY DAMAGE ONLY,ACCIDENT SKYWAY/33/198,ACCIDENT/INJURY,Assault%,Homicide%,Robbery%,SexCrime%,NonviolentCrime%,Theft of Vehicle%
2,484.5,42.884773,-78.814218,1052,11.21673004,91.34438306,362,1612,280,15,40,0,16,30,2,170,26,20,6,14,24,0,4,0,0,0,18,0,12,18.0608365,0,3.6121673,2.281368821,59.12547529,8.935361217
2,424,42.884773,-78.814218,1052,11.21673004,91.34438306,362,1612,280,15,40,0,16,30,2,170,26,20,6,14,24,4,14,0,2,0,24,0,14,18.0608365,0,3.6121673,2.281368821,59.12547529,8.935361217
2,262,42.9279,-78.897607,590,15.59322034,75.74626866,262,1054,112,56,41,4,18,12,10,174,36,18,22,2,8,6,16,0,0,0,10,0,6,17.96610169,0,10.84745763,3.050847458,85.42372881,17.96610169
2,180,42.9279,-78.897607,590,15.59322034,75.74626866,262,1054,112,56,41,4,18,12,10,174,36,18,22,2,8,0,6,0,0,0,8,0,0,17.96610169,0,10.84745763,3.050847458,85.42372881,17.96610169
2,305.5,42.9279,-78.897607,590,15.59322034,75.74626866,262,1054,112,56,41,4,18,12,10,174,36,18,22,2,8,0,4,0,0,0,4,0,2,17.96610169,0,10.84745763,3.050847458,85.42372881,17.96610169
2,300,42.9279,-78.897607,590,15.59322034,75.74626866,262,1054,112,56,41,4,18,12,10,174,36,18,22,2,8,0,14,0,0,0,12,0,0,17.96610169,0,10.84745763,3.050847458,85.42372881,17.96610169
2,284,42.9279,-78.897607,590,15.59322034,75.74626866,262,1054,112,56,41,4,18,12,10,174,36,18,22,2,8,0,8,0,2,0,12,0,0,17.96610169,0,10.84745763,3.050847458,85.42372881,17.96610169
2,223.5,42.9279,-78.897607,590,15.59322034,75.74626866,262,1054,112,56,41,4,18,12,10,174,36,18,22,2,8,0,0,0,0,0,6,0,8,17.96610169,0,10.84745763,3.050847458,85.42372881,17.96610169
2,363,42.9279,-78.897607,590,15.59322034,75.74626866,262,1054,112,56,41,4,18,12,10,174,36,18,22,2,8,2,4,0,0,0,38,0,12,17.96610169,0,10.84745763,3.050847458,85.42372881,17.96610169
2,393,42.9279,-78.897607,590,15.59322034,75.74626866,262,1054,112,56,41,4,18,12,10,174,36,18,22,2,8,0,2,0,0,0,28,0,6,17.96610169,0,10.84745763,3.050847458,85.42372881,17.96610169
2,323,42.9279,-78.897607,590,15.59322034,75.74626866,262,1054,112,56,41,4,18,12,10,174,36,18,22,2,8,2,2,0,2,0,32,0,2,17.96610169,0,10.84745763,3.050847458,85.42372881,17.96610169
2,317,42.937817,-78.878565,1543,11.47116008,93.5828877,1248,1518,517,5,16,3,20,8,2,294,36,28,16,44,16,6,14,0,2,0,18,0,2,14.64679196,0,5.443940376,1.166558652,68.0492547,6.4808814
2,355,42.937817,-78.878565,1543,11.47116008,93.5828877,1248,1518,517,5,16,3,20,8,2,294,36,28,16,44,16,4,14,0,0,0,18,0,4,14.64679196,0,5.443940376,1.166558652,68.0492547,6.4808814
2,379,42.937817,-78.878565,1543,11.47116008,93.5828877,1248,1518,517,5,16,3,20,8,2,294,36,28,16,44,16,4,20,0,0,0,28,0,0,14.64679196,0,5.443940376,1.166558652,68.0492547,6.4808814
2,334,42.937817,-78.878565,1543,11.47116008,93.5828877,1248,1518,517,5,16,3,20,8,2,294,36,28,16,44,16,0,8,0,0,0,22,0,4,14.64679196,0,5.443940376,1.166558652,68.0492547,6.4808814
2,355,42.937817,-78.878565,1543,11.47116008,93.5828877,1248,1518,517,5,16,3,20,8,2,294,36,28,16,44,16,0,10,0,2,0,32,0,6,14.64679196,0,5.443940376,1.166558652,68.0492547,6.4808814
2,388.6666667,42.942,-78.86783,1914,15.7262278,90.28475712,752,2592,377,5,66,2,22,10,20,246,34,8,20,38,16,2,14,0,0,0,14,0,2,14.00208986,0,7.314524556,1.462904911,149.9477534,6.060606061
2,377,42.942,-78.86783,1914,15.7262278,90.28475712,752,2592,377,5,66,2,22,10,20,246,34,8,20,38,16,0,12,0,0,0,42,0,10,14.00208986,0,7.314524556,1.462904911,149.9477534,6.060606061
2,281,42.952216,-78.813747,406,23.6453202,85.29411765,162,958,8,0,5,3,18,0,0,26,6,0,2,4,0,0,0,0,0,0,20,0,2,12.80788177,0,10.34482759,0.492610837,52.70935961,5.418719212
2,290,42.952216,-78.813747,406,23.6453202,85.29411765,162,958,8,0,5,3,18,0,0,26,6,0,2,4,0,2,0,0,0,0,20,0,6,12.80788177,0,10.34482759,0.492610837,52.70935961,5.418719212
2,240.5,42.952216,-78.813747,406,23.6453202,85.29411765,162,958,8,0,5,3,18,0,0,26,6,0,2,4,0,0,0,0,0,0,24,0,2,12.80788177,0,10.34482759,0.492610837,52.70935961,5.418719212
2,245.5,42.952216,-78.813747,406,23.6453202,85.29411765,162,958,8,0,5,3,18,0,0,26,6,0,2,4,0,0,8,0,2,0,18,0,6,12.80788177,0,10.34482759,0.492610837,52.70935961,5.418719212
2,285.5,42.952216,-78.813747,406,23.6453202,85.29411765,162,958,8,0,5,3,18,0,0,26,6,0,2,4,0,0,0,0,0,0,0,0,0,12.80788177,0,10.34482759,0.492610837,52.70935961,5.418719212
2,282,42.952216,-78.813747,406,23.6453202,85.29411765,162,958,8,0,5,3,18,0,0,26,6,0,2,4,0,0,6,0,2,0,8,0,0,12.80788177,0,10.34482759,0.492610837,52.70935961,5.418719212
2,292.5,42.952216,-78.813747,406,23.6453202,85.29411765,162,958,8,0,5,3,18,0,0,26,6,0,2,4,0,0,8,0,0,0,22,0,4,12.80788177,0,10.34482759,0.492610837,52.70935961,5.418719212
2,321,42.952216,-78.813747,406,23.6453202,85.29411765,162,958,8,0,5,3,18,0,0,26,6,0,2,4,0,0,0,0,0,0,18,0,4,12.80788177,0,10.34482759,0.492610837,52.70935961,5.418719212
2,299,42.952216,-78.813747,406,23.6453202,85.29411765,162,958,8,0,5,3,18,0,0,26,6,0,2,4,0,0,4,0,0,0,14,0,4,12.80788177,0,10.34482759,0.492610837,52.70935961,5.418719212
2,339,42.933004,-78.845845,1812,44.81236203,85.34759358,1006,990,400,50,81,15,14,32,8,350,98,14,20,36,20,2,16,0,0,0,2,0,0,12.36203091,0,5.187637969,2.317880795,51.65562914,6.732891832
2,242,42.933004,-78.845845,1812,44.81236203,85.34759358,1006,990,400,50,81,15,14,32,8,350,98,14,20,36,20,0,2,0,2,0,12,0,6,12.36203091,0,5.187637969,2.317880795,51.65562914,6.732891832
2,227,42.933004,-78.845845,1812,44.81236203,85.34759358,1006,990,400,50,81,15,14,32,8,350,98,14,20,36,20,6,8,0,0,0,8,0,2,12.36203091,0,5.187637969,2.317880795,51.65562914,6.732891832
2,268,42.933004,-78.845845,1812,44.81236203,85.34759358,1006,990,400,50,81,15,14,32,8,350,98,14,20,36,20,4,50,0,4,4,18,0,2,12.36203091,0,5.187637969,2.317880795,51.65562914,6.732891832
2,272,42.933004,-78.845845,1812,44.81236203,85.34759358,1006,990,400,50,81,15,14,32,8,350,98,14,20,36,20,0,2,0,0,0,14,0,0,12.36203091,0,5.187637969,2.317880795,51.65562914,6.732891832
2,265,42.933004,-78.845845,1812,44.81236203,85.34759358,1006,990,400,50,81,15,14,32,8,350,98,14,20,36,20,2,8,0,6,0,14,0,8,12.36203091,0,5.187637969,2.317880795,51.65562914,6.732891832
2,338,42.933004,-78.845845,1812,44.81236203,85.34759358,1006,990,400,50,81,15,14,32,8,350,98,14,20,36,20,2,26,0,2,2,20,0,8,12.36203091,0,5.187637969,2.317880795,51.65562914,6.732891832
2,393,42.933004,-78.845845,1812,44.81236203,85.34759358,1006,990,400,50,81,15,14,32,8,350,98,14,20,36,20,4,0,0,0,0,4,0,2,12.36203091,0,5.187637969,2.317880795,51.65562914,6.732891832
2,173,42.942242,-78.878454,1417,17.9957657,86.35235732,580,1630,300,40,74,2,20,32,4,288,30,20,20,30,12,0,4,0,0,0,2,0,2,11.15031757,0,5.222300635,0.846859562,71.41848977,8.045165843
2,237,42.941984,-78.878472,1553,17.77205409,86.73469388,668,1636,350,42,74,2,20,32,4,310,30,26,22,42,12,0,4,0,0,0,8,0,2,10.17385705,0,4.764971024,0.901481005,64.13393432,7.340631037
2,302,42.941984,-78.878472,1553,17.77205409,86.73469388,668,1636,350,42,74,2,20,32,4,310,30,26,22,42,12,0,8,0,2,0,8,0,2,10.17385705,0,4.764971024,0.901481005,64.13393432,7.340631037
2,224,42.941984,-78.878472,1553,17.77205409,86.73469388,668,1636,350,42,74,2,20,32,4,310,30,26,22,42,12,0,6,0,0,2,12,0,4,10.17385705,0,4.764971024,0.901481005,64.13393432,7.340631037
2,225,42.941984,-78.878472,1553,17.77205409,86.73469388,668,1636,350,42,74,2,20,32,4,310,30,26,22,42,12,0,22,0,2,0,8,0,0,10.17385705,0,4.764971024,0.901481005,64.13393432,7.340631037
2,376,42.941984,-78.878472,1553,17.77205409,86.73469388,668,1636,350,42,74,2,20,32,4,310,30,26,22,42,12,0,4,0,0,0,28,0,2,10.17385705,0,4.764971024,0.901481005,64.13393432,7.340631037
2,355.5,42.941984,-78.878472,1553,17.77205409,86.73469388,668,1636,350,42,74,2,20,32,4,310,30,26,22,42,12,4,16,0,0,0,36,0,4,10.17385705,0,4.764971024,0.901481005,64.13393432,7.340631037
2,258,42.947708,-78.855858,3143,11.1676742,91.54846336,1092,2076,796,14,111,8,18,22,12,470,62,20,40,46,20,0,8,0,0,2,22,0,8,9.990454979,0,3.881641744,0.699968183,54.78841871,6.745147948
2,373.3333333,42.94056,-78.87858,2155,16.38051044,88.21548822,1034,1802,551,34,73,3,26,48,4,438,42,40,34,64,20,4,28,0,0,2,36,0,10,8.631090487,0,3.805104408,0.742459397,55.59164733,6.774941995
2,164,42.947646,-78.84977,2866,11.89811584,90.9921671,1200,1504,775,12,109,0,14,28,20,484,78,14,28,42,58,0,8,0,0,0,2,0,2,8.443824145,0,2.930914166,0.907187718,45.8478716,5.233775297
2,294.5,42.947646,-78.84977,2866,11.89811584,90.9921671,1200,1504,775,12,109,0,14,28,20,484,78,14,28,42,58,2,2,0,0,0,10,0,0,8.443824145,0,2.930914166,0.907187718,45.8478716,5.233775297
2,326,42.925278,-78.854023,2208,28.26086957,92.78937381,542,2898,285,15,17,12,28,14,4,216,30,16,10,24,2,2,4,0,2,0,12,0,4,8.061594203,0,5.163043478,1.902173913,35.77898551,4.528985507
2,396.3333333,42.925278,-78.854023,2208,28.26086957,92.78937381,542,2898,285,15,17,12,28,14,4,216,30,16,10,24,2,0,10,0,0,0,34,2,4,8.061594203,0,5.163043478,1.902173913,35.77898551,4.528985507
2,386,42.925278,-78.854023,2208,28.26086957,92.78937381,542,2898,285,15,17,12,28,14,4,216,30,16,10,24,2,2,2,0,2,0,60,6,16,8.061594203,0,5.163043478,1.902173913,35.77898551,4.528985507
2,329.6666667,42.925278,-78.854023,2208,28.26086957,92.78937381,542,2898,285,15,17,12,28,14,4,216,30,16,10,24,2,0,10,0,2,0,26,0,6,8.061594203,0,5.163043478,1.902173913,35.77898551,4.528985507
2,333.6666667,42.925278,-78.854023,2208,28.26086957,92.78937381,542,2898,285,15,17,12,28,14,4,216,30,16,10,24,2,0,8,0,0,0,30,2,6,8.061594203,0,5.163043478,1.902173913,35.77898551,4.528985507
2,339.3333333,42.925278,-78.854023,2208,28.26086957,92.78937381,542,2898,285,15,17,12,28,14,4,216,30,16,10,24,2,0,30,0,4,0,34,0,12,8.061594203,0,5.163043478,1.902173913,35.77898551,4.528985507
2,337.6666667,42.925278,-78.854023,2208,28.26086957,92.78937381,542,2898,285,15,17,12,28,14,4,216,30,16,10,24,2,0,12,0,2,2,24,2,12,8.061594203,0,5.163043478,1.902173913,35.77898551,4.528985507
2,311,42.925278,-78.854023,2208,28.26086957,92.78937381,542,2898,285,15,17,12,28,14,4,216,30,16,10,24,2,2,10,0,6,0,30,0,12,8.061594203,0,5.163043478,1.902173913,35.77898551,4.528985507
2,449,42.925278,-78.854023,2208,28.26086957,92.78937381,542,2898,285,15,17,12,28,14,4,216,30,16,10,24,2,0,6,0,2,0,76,2,8,8.061594203,0,5.163043478,1.902173913,35.77898551,4.528985507
2,437.6666667,42.925278,-78.854023,2208,28.26086957,92.78937381,542,2898,285,15,17,12,28,14,4,216,30,16,10,24,2,2,10,0,2,0,52,0,8,8.061594203,0,5.163043478,1.902173913,35.77898551,4.528985507
2,93,42.947677,-78.853091,3095,11.76090468,91.64142944,1102,1506,814,11,106,6,14,22,20,474,66,22,34,38,36,2,8,0,0,0,2,0,0,8.012924071,0,2.455573506,0.516962843,36.57512116,4.65266559
2,203,42.906769,-78.871658,1926,19.4184839,88.27539196,828,1592,92,17,260,20,22,8,0,204,38,18,4,12,4,4,36,0,2,0,12,0,6,6.853582555,0,2.492211838,1.246105919,59.60539979,5.919003115
2,214,42.906769,-78.871658,1926,19.4184839,88.27539196,828,1592,92,17,260,20,22,8,0,204,38,18,4,12,4,2,46,0,0,4,22,0,4,6.853582555,0,2.492211838,1.246105919,59.60539979,5.919003115
2,255,42.906769,-78.871658,1926,19.4184839,88.27539196,828,1592,92,17,260,20,22,8,0,204,38,18,4,12,4,0,24,0,0,0,34,0,2,6.853582555,0,2.492211838,1.246105919,59.60539979,5.919003115
2,249,42.906769,-78.871658,1926,19.4184839,88.27539196,828,1592,92,17,260,20,22,8,0,204,38,18,4,12,4,0,22,0,0,0,24,0,2,6.853582555,0,2.492211838,1.246105919,59.60539979,5.919003115
2,320,42.906769,-78.871658,1926,19.4184839,88.27539196,828,1592,92,17,260,20,22,8,0,204,38,18,4,12,4,0,26,0,0,0,42,0,6,6.853582555,0,2.492211838,1.246105919,59.60539979,5.919003115
2,80,42.916917,-78.877029,3271,4.555181902,89.23923924,1336,2560,724,24,185,8,18,54,18,708,108,132,66,34,50,0,6,0,0,0,4,0,0,4.646896973,0,6.114338123,0.917150718,87.80189544,11.37266891
2,51.5,42.916917,-78.877029,3271,4.555181902,89.23923924,1336,2560,724,24,185,8,18,54,18,708,108,132,66,34,50,0,18,0,2,0,6,0,2,4.646896973,0,6.114338123,0.917150718,87.80189544,11.37266891
2,61.5,42.916917,-78.877029,3271,4.555181902,89.23923924,1336,2560,724,24,185,8,18,54,18,708,108,132,66,34,50,0,28,0,0,0,18,0,10,4.646896973,0,6.114338123,0.917150718,87.80189544,11.37266891
2,65,42.916917,-78.877029,3271,4.555181902,89.23923924,1336,2560,724,24,185,8,18,54,18,708,108,132,66,34,50,0,50,0,0,0,34,0,4,4.646896973,0,6.114338123,0.917150718,87.80189544,11.37266891
2,97.5,42.916917,-78.877029,3271,4.555181902,89.23923924,1336,2560,724,24,185,8,18,54,18,708,108,132,66,34,50,0,0,0,0,0,0,0,0,4.646896973,0,6.114338123,0.917150718,87.80189544,11.37266891
2,396.2,42.959435,-78.813934,1086,11.69429098,0,106,840,0,0,0,0,22,0,0,16,4,0,0,0,0,0,2,0,0,0,2,0,0,4.051565378,0,1.473296501,0.920810313,12.15469613,0.368324125
2,559.6,42.959435,-78.813934,1086,11.69429098,0,106,840,0,0,0,0,22,0,0,16,4,0,0,0,0,0,4,0,0,0,20,0,0,4.051565378,0,1.473296501,0.920810313,12.15469613,0.368324125
2,443.25,42.959435,-78.813934,1086,11.69429098,0,106,840,0,0,0,0,22,0,0,16,4,0,0,0,0,0,0,0,0,0,16,0,2,4.051565378,0,1.473296501,0.920810313,12.15469613,0.368324125
2,505,42.959435,-78.813934,1086,11.69429098,0,106,840,0,0,0,0,22,0,0,16,4,0,0,0,0,0,2,0,0,0,20,0,0,4.051565378,0,1.473296501,0.920810313,12.15469613,0.368324125
2,478.25,42.959435,-78.813934,1086,11.69429098,0,106,840,0,0,0,0,22,0,0,16,4,0,0,0,0,0,0,0,0,0,2,0,8,4.051565378,0,1.473296501,0.920810313,12.15469613,0.368324125
2,225,42.91314,-78.869804,2609,16.74971253,90.60806743,798,1606,255,29,385,20,22,18,2,308,32,14,32,6,10,0,4,0,2,0,10,0,8,3.98620161,0,1.839785358,0.306630893,42.69835186,3.372939824
2,213.5,42.91314,-78.869804,2609,16.74971253,90.60806743,798,1606,255,29,385,20,22,18,2,308,32,14,32,6,10,4,42,0,0,2,20,0,4,3.98620161,0,1.839785358,0.306630893,42.69835186,3.372939824
2,199,42.91314,-78.869804,2609,16.74971253,90.60806743,798,1606,255,29,385,20,22,18,2,308,32,14,32,6,10,0,8,0,0,0,24,0,2,3.98620161,0,1.839785358,0.306630893,42.69835186,3.372939824
2,178.5,42.91314,-78.869804,2609,16.74971253,90.60806743,798,1606,255,29,385,20,22,18,2,308,32,14,32,6,10,0,14,0,0,0,14,0,4,3.98620161,0,1.839785358,0.306630893,42.69835186,3.372939824
2,219,42.91314,-78.869804,2609,16.74971253,90.60806743,798,1606,255,29,385,20,22,18,2,308,32,14,32,6,10,0,0,0,0,0,30,0,8,3.98620161,0,1.839785358,0.306630893,42.69835186,3.372939824
2,284.5,42.91314,-78.869804,2609,16.74971253,90.60806743,798,1606,255,29,385,20,22,18,2,308,32,14,32,6,10,0,32,0,0,0,26,0,2,3.98620161,0,1.839785358,0.306630893,42.69835186,3.372939824
2,274.5,42.91314,-78.869804,2609,16.74971253,90.60806743,798,1606,255,29,385,20,22,18,2,308,32,14,32,6,10,4,4,0,2,0,34,0,4,3.98620161,0,1.839785358,0.306630893,42.69835186,3.372939824
2,190.5,42.91314,-78.869804,2609,16.74971253,90.60806743,798,1606,255,29,385,20,22,18,2,308,32,14,32,6,10,2,14,0,0,0,22,0,2,3.98620161,0,1.839785358,0.306630893,42.69835186,3.372939824
2,325,42.928127,-78.867498,905,1.988950276,91.14219114,2242,1112,284,6,12,0,8,4,6,196,22,14,2,6,12,0,2,0,0,0,4,0,4,2.872928177,0,1.767955801,0.220994475,46.85082873,3.535911602
2,467,42.928127,-78.867498,905,1.988950276,91.14219114,2242,1112,284,6,12,0,8,4,6,196,22,14,2,6,12,2,14,0,0,0,4,0,2,2.872928177,0,1.767955801,0.220994475,46.85082873,3.535911602
2,502,42.928127,-78.867498,905,1.988950276,91.14219114,2242,1112,284,6,12,0,8,4,6,196,22,14,2,6,12,0,0,0,0,0,18,0,6,2.872928177,0,1.767955801,0.220994475,46.85082873,3.535911602
2,593,42.928127,-78.867498,905,1.988950276,91.14219114,2242,1112,284,6,12,0,8,4,6,196,22,14,2,6,12,0,0,0,0,0,18,0,6,2.872928177,0,1.767955801,0.220994475,46.85082873,3.535911602
2,573,42.928127,-78.867498,905,1.988950276,91.14219114,2242,1112,284,6,12,0,8,4,6,196,22,14,2,6,12,0,8,0,0,0,14,0,2,2.872928177,0,1.767955801,0.220994475,46.85082873,3.535911602
2,598,42.928127,-78.867498,905,1.988950276,91.14219114,2242,1112,284,6,12,0,8,4,6,196,22,14,2,6,12,2,2,0,0,0,18,0,2,2.872928177,0,1.767955801,0.220994475,46.85082873,3.535911602
2,669,42.928127,-78.867498,905,1.988950276,91.14219114,2242,1112,284,6,12,0,8,4,6,196,22,14,2,6,12,0,2,0,0,0,10,0,10,2.872928177,0,1.767955801,0.220994475,46.85082873,3.535911602
2,133.6666667,42.958635,-78.81389,1682,11.71224732,0,126,854,0,0,0,0,24,0,0,34,6,0,0,0,0,0,0,0,0,0,0,0,0,2.615933413,0,0.951248514,0.594530321,7.966706302,0.237812128
2,140.3333333,42.958635,-78.81389,1682,11.71224732,0,126,854,0,0,0,0,24,0,0,34,6,0,0,0,0,0,0,0,0,0,6,0,0,2.615933413,0,0.951248514,0.594530321,7.966706302,0.237812128
2,174,42.958635,-78.81389,1682,11.71224732,0,126,854,0,0,0,0,24,0,0,34,6,0,0,0,0,2,0,0,0,0,8,0,8,2.615933413,0,0.951248514,0.594530321,7.966706302,0.237812128
2,190,42.958635,-78.81389,1682,11.71224732,0,126,854,0,0,0,0,24,0,0,34,6,0,0,0,0,2,2,0,0,0,12,0,0,2.615933413,0,0.951248514,0.594530321,7.966706302,0.237812128
3,314.5,42.877921,-78.815801,83,0,77.19298246,44,510,56,23,29,2,22,0,2,42,2,0,0,6,6,0,8,0,0,0,4,0,2,72.28915663,2.409638554,9.638554217,9.638554217,289.1566265,53.01204819
3,294,42.877921,-78.815801,83,0,77.19298246,44,510,56,23,29,2,22,0,2,42,2,0,0,6,6,0,0,0,0,0,16,0,2,72.28915663,2.409638554,9.638554217,9.638554217,289.1566265,53.01204819
3,285.5,42.877921,-78.815801,83,0,77.19298246,44,510,56,23,29,2,22,0,2,42,2,0,0,6,6,2,6,0,0,0,12,0,0,72.28915663,2.409638554,9.638554217,9.638554217,289.1566265,53.01204819
3,149,42.9309,-78.899287,88,17.04545455,74.41860465,94,852,11,26,27,0,16,2,4,74,10,6,10,2,0,0,0,0,0,0,4,0,6,27.27272727,2.272727273,31.81818182,2.272727273,211.3636364,38.63636364
3,158,42.9309,-78.899287,88,17.04545455,74.41860465,94,852,11,26,27,0,16,2,4,74,10,6,10,2,0,0,0,0,0,0,6,0,6,27.27272727,2.272727273,31.81818182,2.272727273,211.3636364,38.63636364
3,211.5,42.914678,-78.813709,1182,86.04060914,70.04608295,852,2678,397,364,56,2,32,22,2,320,40,0,40,42,42,0,4,0,0,0,8,0,6,70.21996616,2.030456853,31.97969543,3.72250423,134.6869712,28.93401015
3,220,42.914678,-78.813709,1182,86.04060914,70.04608295,852,2678,397,364,56,2,32,22,2,320,40,0,40,42,42,0,6,0,0,0,22,0,6,70.21996616,2.030456853,31.97969543,3.72250423,134.6869712,28.93401015
3,268.5,42.914678,-78.813709,1182,86.04060914,70.04608295,852,2678,397,364,56,2,32,22,2,320,40,0,40,42,42,6,22,0,10,0,36,0,10,70.21996616,2.030456853,31.97969543,3.72250423,134.6869712,28.93401015
3,272.5,42.914678,-78.813709,1182,86.04060914,70.04608295,852,2678,397,364,56,2,32,22,2,320,40,0,40,42,42,2,6,4,0,0,48,0,14,70.21996616,2.030456853,31.97969543,3.72250423,134.6869712,28.93401015
3,366,42.914678,-78.813709,1182,86.04060914,70.04608295,852,2678,397,364,56,2,32,22,2,320,40,0,40,42,42,18,34,0,2,0,64,0,18,70.21996616,2.030456853,31.97969543,3.72250423,134.6869712,28.93401015
3,129,42.953487,-78.878276,304,10.52631579,92.1686747,196,2018,0,11,23,0,18,2,2,34,0,4,0,0,0,0,6,0,0,0,4,0,2,40.13157895,1.973684211,24.34210526,2.631578947,1436.184211,24.34210526
3,242,42.953487,-78.878276,304,10.52631579,92.1686747,196,2018,0,11,23,0,18,2,2,34,0,4,0,0,0,0,14,0,0,0,6,0,6,40.13157895,1.973684211,24.34210526,2.631578947,1436.184211,24.34210526
3,245,42.953487,-78.878276,304,10.52631579,92.1686747,196,2018,0,11,23,0,18,2,2,34,0,4,0,0,0,0,42,0,0,0,6,0,0,40.13157895,1.973684211,24.34210526,2.631578947,1436.184211,24.34210526
3,271,42.953487,-78.878276,304,10.52631579,92.1686747,196,2018,0,11,23,0,18,2,2,34,0,4,0,0,0,4,10,0,0,0,8,0,2,40.13157895,1.973684211,24.34210526,2.631578947,1436.184211,24.34210526
3,266,42.953487,-78.878276,304,10.52631579,92.1686747,196,2018,0,11,23,0,18,2,2,34,0,4,0,0,0,2,22,0,0,0,18,0,0,40.13157895,1.973684211,24.34210526,2.631578947,1436.184211,24.34210526
3,322,42.953487,-78.878276,304,10.52631579,92.1686747,196,2018,0,11,23,0,18,2,2,34,0,4,0,0,0,2,44,0,2,2,12,0,4,40.13157895,1.973684211,24.34210526,2.631578947,1436.184211,24.34210526
3,349,42.953487,-78.878276,304,10.52631579,92.1686747,196,2018,0,11,23,0,18,2,2,34,0,4,0,0,0,0,24,0,0,0,16,0,0,40.13157895,1.973684211,24.34210526,2.631578947,1436.184211,24.34210526
3,542,42.953487,-78.878276,304,10.52631579,92.1686747,196,2018,0,11,23,0,18,2,2,34,0,4,0,0,0,0,96,0,4,0,32,0,12,40.13157895,1.973684211,24.34210526,2.631578947,1436.184211,24.34210526
3,142.5,42.902323,-78.839293,1130,88.49557522,73.06226175,1412,2596,311,318,50,14,42,20,0,344,34,18,24,42,22,8,4,0,0,2,14,0,2,63.00884956,1.946902655,31.85840708,5.132743363,158.5840708,18.05309735
3,204,42.902323,-78.839293,1130,88.49557522,73.06226175,1412,2596,311,318,50,14,42,20,0,344,34,18,24,42,22,0,10,0,0,0,18,0,6,63.00884956,1.946902655,31.85840708,5.132743363,158.5840708,18.05309735
3,208,42.902323,-78.839293,1130,88.49557522,73.06226175,1412,2596,311,318,50,14,42,20,0,344,34,18,24,42,22,0,64,0,2,0,28,0,12,63.00884956,1.946902655,31.85840708,5.132743363,158.5840708,18.05309735
3,169,42.909764,-78.813708,1941,80.73158166,66.3963964,1268,2628,624,490,44,18,22,40,0,528,80,8,46,76,28,4,12,0,2,0,10,0,4,63.06027821,1.854714065,24.21432251,4.224626481,119.2168985,20.40185471
3,216,42.909764,-78.813708,1941,80.73158166,66.3963964,1268,2628,624,490,44,18,22,40,0,528,80,8,46,76,28,10,8,0,2,2,4,0,4,63.06027821,1.854714065,24.21432251,4.224626481,119.2168985,20.40185471
3,239.5,42.909764,-78.813708,1941,80.73158166,66.3963964,1268,2628,624,490,44,18,22,40,0,528,80,8,46,76,28,0,0,0,0,0,0,0,0,63.06027821,1.854714065,24.21432251,4.224626481,119.2168985,20.40185471
3,112,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,20,56,2,432,72,20,30,50,46,6,8,0,2,0,10,0,2,53.11308767,1.778907243,14.23125794,3.176620076,80.94027954,18.55146125
3,167,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,20,56,2,432,72,20,30,50,46,4,0,0,2,0,10,0,4,53.11308767,1.778907243,14.23125794,3.176620076,80.94027954,18.55146125
3,158,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,20,56,2,432,72,20,30,50,46,14,8,0,0,0,12,0,2,53.11308767,1.778907243,14.23125794,3.176620076,80.94027954,18.55146125
3,198,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,20,56,2,432,72,20,30,50,46,6,12,0,4,0,6,0,4,53.11308767,1.778907243,14.23125794,3.176620076,80.94027954,18.55146125
3,202,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,20,56,2,432,72,20,30,50,46,2,6,2,0,0,6,0,4,53.11308767,1.778907243,14.23125794,3.176620076,80.94027954,18.55146125
3,75,42.889662,-78.839244,1361,71.56502572,64.14380322,1074,888,363,729,85,17,16,36,4,286,48,0,14,38,18,12,14,0,0,0,0,0,2,55.54739162,1.763409258,21.30786187,5.437178545,142.9831007,18.80969875
3,100,42.889662,-78.839244,1361,71.56502572,64.14380322,1074,888,363,729,85,17,16,36,4,286,48,0,14,38,18,0,0,0,0,0,0,0,0,55.54739162,1.763409258,21.30786187,5.437178545,142.9831007,18.80969875
